Sales,Discount,Quantity,Shipping_Cost,Category,Market,Segment,Ship_Mode,Region,Month_Num,Quarter,Profit_Margin,Profit,Scenario
139,0.0,1,6.14,Office Supplies,EMEA,Consumer,First Class,Caribbean,10,4,12.36457859597382,17.19,peak_season
351,0.0,7,45.77,Office Supplies,EMEA,Corporate,Standard Class,Oceania,12,4,17.22737674077786,60.47,peak_season
458,0.15,6,9.45,Office Supplies,US,Consumer,Standard Class,Oceania,12,4,4.087237373772108,18.72,peak_season
117,0.4,2,36.03,Office Supplies,APAC,Corporate,Standard Class,South,11,4,-8.34995064310714,-9.77,peak_season
235,0.0,9,101.87,Furniture,LATAM,Consumer,Second Class,South,12,4,11.089949797568597,26.06,peak_season
18,0.7,6,0.0,Office Supplies,LATAM,Corporate,Second Class,Central Asia,10,4,-27.656598755206875,-4.98,peak_season
108,0.0,3,91.69,Office Supplies,LATAM,Consumer,Standard Class,South,12,4,17.29872892512153,18.68,peak_season
201,0.5,1,101.84,Office Supplies,EU,Corporate,Standard Class,Southeast Asia,12,4,-18.120581159447696,-36.42,peak_season
90,0.4,9,19.61,Office Supplies,EU,Corporate,Second Class,EMEA,12,4,-3.164414777169201,-2.85,peak_season
909,0.0,1,0.0,Office Supplies,LATAM,Home Office,Standard Class,Central,12,4,9.536741792116512,86.69,peak_season
78,0.0,1,0.0,Office Supplies,LATAM,Consumer,Standard Class,Central,11,4,13.206996950235428,10.3,peak_season
173,0.0,6,100.69,Office Supplies,EMEA,Consumer,Second Class,Africa,12,4,16.11063566982522,27.87,peak_season
273,0.0,9,25.07,Office Supplies,US,Consumer,Second Class,Caribbean,11,4,16.75294249930593,45.74,peak_season
780,0.2,7,0.0,Office Supplies,LATAM,Home Office,Second Class,EMEA,11,4,2.6985728382848846,21.05,peak_season
78,0.0,5,0.0,Office Supplies,Africa,Corporate,First Class,EMEA,12,4,14.827827890995373,11.57,peak_season
625,0.0,5,74.54,Office Supplies,Africa,Corporate,Standard Class,South,12,4,16.23165025598285,101.45,peak_season
248,0.6,5,57.7,Office Supplies,LATAM,Consumer,Second Class,North,12,4,-21.69320843237304,-53.8,peak_season
112,0.8,5,12.69,Furniture,LATAM,Consumer,Second Class,EMEA,11,4,-31.820456226195283,-35.64,peak_season
356,0.0,4,5.36,Office Supplies,EU,Consumer,Standard Class,North Asia,12,4,17.518047342694807,62.36,peak_season
289,0.0,4,3.93,Technology,Africa,Home Office,Standard Class,North,12,4,20.618473053016903,59.59,peak_season
152,0.0,3,0.0,Office Supplies,EMEA,Corporate,Standard Class,North,10,4,12.101529829888749,18.39,peak_season
260,0.0,2,118.93,Technology,APAC,Home Office,Standard Class,Central,11,4,17.76183472678289,46.18,peak_season
181,0.17,3,7.91,Technology,LATAM,Consumer,Second Class,Caribbean,11,4,6.898602153837888,12.49,peak_season
269,0.0,1,96.12,Office Supplies,EU,Corporate,First Class,South,11,4,11.983195872931603,32.23,peak_season
418,0.2,3,113.54,Furniture,EU,Corporate,Standard Class,Central,12,4,1.0804925518373008,4.52,peak_season
876,0.0,1,83.58,Office Supplies,APAC,Consumer,Standard Class,Oceania,12,4,13.38706272666055,117.27,peak_season
91,0.0,1,1.65,Office Supplies,EMEA,Home Office,Same Day,Africa,12,4,16.966211489550712,15.44,peak_season
1358,0.2,4,49.51,Technology,US,Home Office,Standard Class,EMEA,12,4,2.7894253113170047,37.88,peak_season
51,0.6,7,24.99,Technology,EMEA,Home Office,Standard Class,EMEA,11,4,-12.842878161474538,-6.55,peak_season
218,0.0,6,0.0,Office Supplies,EMEA,Corporate,Standard Class,Southeast Asia,12,4,12.311002024223814,26.84,peak_season
394,0.0,1,44.96,Office Supplies,US,Consumer,Standard Class,Central,11,4,15.657907011601308,61.69,peak_season
308,0.0,1,0.0,Office Supplies,EU,Consumer,Standard Class,East,12,4,17.3755779311642,53.52,peak_season
149,0.5,6,94.43,Office Supplies,US,Home Office,Standard Class,Oceania,10,4,-16.711921290600337,-24.9,peak_season
208,0.7,1,0.0,Technology,APAC,Consumer,Standard Class,EMEA,12,4,-21.442594069701148,-44.6,peak_season
166,0.2,3,37.9,Office Supplies,US,Corporate,Standard Class,North,11,4,-0.6875507934012486,-1.14,peak_season
153,0.2,5,42.61,Office Supplies,APAC,Corporate,Standard Class,South,11,4,7.356353097547681,11.26,peak_season
486,0.1,1,11.54,Office Supplies,US,Corporate,Standard Class,West,12,4,9.042447794897274,43.95,peak_season
327,0.0,4,59.99,Office Supplies,LATAM,Home Office,Second Class,North,11,4,13.21076577609336,43.2,peak_season
141,0.17,1,0.0,Office Supplies,APAC,Consumer,First Class,South,12,4,3.9024546827176954,5.5,peak_season
506,0.0,2,76.3,Technology,APAC,Consumer,Standard Class,Africa,11,4,20.42675780817816,103.36,peak_season
315,0.0,4,0.0,Furniture,APAC,Consumer,Standard Class,Canada,12,4,10.246634124448686,32.28,peak_season
472,0.0,1,33.62,Furniture,US,Consumer,Second Class,EMEA,11,4,9.751926931731667,46.03,peak_season
407,0.0,4,137.47,Office Supplies,US,Consumer,Standard Class,Central Asia,10,4,14.335390207248786,58.35,peak_season
126,0.0,3,0.0,Furniture,EU,Consumer,Standard Class,South,11,4,8.469113661690095,10.67,peak_season
157,0.1,5,0.0,Technology,APAC,Home Office,Second Class,Central,11,4,17.461631723825448,27.41,peak_season
448,0.0,4,55.82,Technology,APAC,Home Office,First Class,Central,10,4,16.30081622635583,73.03,peak_season
401,0.2,7,36.67,Office Supplies,APAC,Consumer,First Class,EMEA,11,4,5.4948503585412105,22.03,peak_season
242,0.0,4,46.47,Office Supplies,APAC,Consumer,Standard Class,South,11,4,15.628410250943318,37.82,peak_season
270,0.0,2,54.4,Office Supplies,EMEA,Home Office,Second Class,Central,10,4,12.046397848554095,32.53,peak_season
685,0.0,4,62.74,Office Supplies,LATAM,Consumer,Standard Class,North Asia,12,4,14.982135872361813,102.63,peak_season
153,0.0,5,89.96,Office Supplies,LATAM,Consumer,Second Class,East,12,4,17.352008337932244,26.55,peak_season
381,0.1,4,49.86,Office Supplies,APAC,Consumer,Standard Class,West,10,4,8.43521599474108,32.14,peak_season
209,0.0,4,12.55,Office Supplies,LATAM,Corporate,Standard Class,Central,12,4,18.579338837553085,38.83,peak_season
207,0.2,2,64.91,Technology,EU,Consumer,Second Class,Central,12,4,9.06454617834559,18.76,peak_season
593,0.0,2,135.23,Office Supplies,EU,Home Office,Standard Class,Central,11,4,17.756744563974987,105.3,peak_season
477,0.1,1,18.78,Office Supplies,LATAM,Consumer,Standard Class,West,12,4,7.621029683181009,36.35,peak_season
472,0.47,7,0.0,Furniture,APAC,Consumer,First Class,Central Asia,11,4,-19.43952734334446,-91.75,peak_season
700,0.1,1,89.81,Furniture,LATAM,Consumer,Standard Class,EMEA,12,4,4.159237183911617,29.11,peak_season
250,0.0,2,19.48,Technology,LATAM,Consumer,Standard Class,Central,10,4,18.58872282200016,46.47,peak_season
425,0.0,2,0.0,Furniture,LATAM,Corporate,Standard Class,North,12,4,13.637360140597067,57.96,peak_season
192,0.0,6,74.93,Office Supplies,Africa,Corporate,Second Class,EMEA,12,4,8.485285785718657,16.29,peak_season
319,0.2,3,0.0,Furniture,US,Corporate,Second Class,EMEA,10,4,-0.02433960483525087,-0.08,peak_season
222,0.0,6,21.19,Office Supplies,EU,Corporate,Standard Class,Africa,11,4,15.474267675969553,34.35,peak_season
266,0.0,2,45.4,Office Supplies,EU,Home Office,Second Class,West,12,4,14.167367231053346,37.69,peak_season
396,0.2,4,37.29,Office Supplies,EU,Corporate,Standard Class,Central,11,4,6.873821517047636,27.22,peak_season
128,0.0,2,67.03,Office Supplies,EU,Corporate,Second Class,Central,12,4,16.265340222752613,20.82,peak_season
1314,0.4,8,1.42,Office Supplies,US,Consumer,Standard Class,Canada,12,4,-5.069424275757309,-66.61,peak_season
110,0.0,1,55.78,Technology,US,Consumer,Standard Class,South,12,4,17.352118438949304,19.09,peak_season
93,0.0,4,11.5,Technology,APAC,Consumer,First Class,Central,12,4,20.812432477520776,19.36,peak_season
622,0.1,5,68.71,Office Supplies,EU,Corporate,Standard Class,Central,12,4,13.905199183582559,86.49,peak_season
464,0.0,4,61.63,Office Supplies,LATAM,Consumer,Standard Class,Central,12,4,18.935080347817983,87.86,peak_season
406,0.1,3,0.0,Furniture,EMEA,Consumer,Standard Class,EMEA,11,4,2.723575219713801,11.06,peak_season
407,0.0,3,88.6,Technology,US,Home Office,Same Day,Southeast Asia,11,4,17.238971767372856,70.16,peak_season
244,0.0,4,0.0,Office Supplies,EU,Home Office,Standard Class,South,11,4,13.964505883650611,34.07,peak_season
120,0.6,3,72.67,Technology,APAC,Home Office,Standard Class,EMEA,12,4,-16.53223639477102,-19.84,peak_season
261,0.4,6,47.42,Office Supplies,EU,Consumer,Standard Class,Oceania,12,4,-6.940939334956401,-18.12,peak_season
143,0.1,9,131.7,Office Supplies,APAC,Corporate,Standard Class,North,10,4,6.483321977922791,9.27,peak_season
537,0.0,2,13.57,Furniture,LATAM,Consumer,Standard Class,East,12,4,12.203515541750813,65.53,peak_season
219,0.2,1,6.36,Office Supplies,APAC,Consumer,Second Class,East,11,4,-3.059781996468409,-6.7,peak_season
127,0.0,3,25.26,Office Supplies,US,Consumer,Same Day,Central,10,4,19.32583501740567,24.54,peak_season
190,0.0,9,9.0,Furniture,APAC,Consumer,Standard Class,Southeast Asia,12,4,10.46287727796992,19.88,peak_season
342,0.17,2,72.21,Technology,LATAM,Consumer,Standard Class,North,11,4,7.96759181953349,27.25,peak_season
157,0.0,7,0.0,Office Supplies,EMEA,Home Office,Standard Class,Caribbean,12,4,14.071050858035816,22.09,peak_season
127,0.002,7,0.0,Office Supplies,APAC,Consumer,Standard Class,North,11,4,18.318082725040245,23.26,peak_season
299,0.0,2,0.0,Office Supplies,EU,Corporate,First Class,Caribbean,12,4,6.487480675807863,19.4,peak_season
299,0.0,5,80.83,Technology,EU,Corporate,Standard Class,West,12,4,17.950168973022272,53.67,peak_season
164,0.0,7,124.39,Office Supplies,APAC,Consumer,Standard Class,South,10,4,14.682543727506907,24.08,peak_season
169,0.7,3,20.39,Office Supplies,US,Consumer,Second Class,Africa,12,4,-28.360909162775048,-47.93,peak_season
296,0.1,3,16.7,Furniture,APAC,Consumer,Standard Class,Caribbean,12,4,11.178679636906898,33.09,peak_season
77,0.6,2,30.39,Office Supplies,EU,Corporate,Second Class,East,11,4,-23.661988376567315,-18.22,peak_season
79,0.2,1,92.95,Office Supplies,EU,Consumer,Standard Class,Central,11,4,5.315388531706984,4.2,peak_season
138,0.1,2,0.0,Office Supplies,US,Consumer,First Class,West,12,4,10.068758366118251,13.89,peak_season
207,0.7,1,40.03,Technology,US,Consumer,First Class,South,11,4,-20.21544224239345,-41.85,peak_season
316,0.0,4,82.25,Office Supplies,LATAM,Corporate,Second Class,Central,10,4,12.998432745667484,41.08,peak_season
802,0.0,2,55.09,Office Supplies,APAC,Home Office,Same Day,EMEA,10,4,12.801093302628724,102.66,peak_season
489,0.0,4,37.24,Technology,US,Consumer,Standard Class,South,11,4,21.288209722432196,104.1,peak_season
216,0.25,1,83.73,Office Supplies,EU,Corporate,Standard Class,East,12,4,1.2759639249903312,2.76,peak_season
242,0.15,4,0.0,Office Supplies,EMEA,Corporate,Second Class,South,11,4,1.3651879599697239,3.3,peak_season
110,0.0,5,65.22,Office Supplies,EMEA,Home Office,Standard Class,East,11,4,13.38208495661019,14.72,peak_season
242,0.1,1,0.0,Office Supplies,EMEA,Home Office,Standard Class,Central,10,4,10.159147961544182,24.59,peak_season
195,0.47,4,0.0,Office Supplies,EU,Corporate,Standard Class,South,11,4,-10.686707335360232,-20.84,peak_season
319,0.0,6,55.67,Office Supplies,LATAM,Corporate,Standard Class,South,12,4,12.962308040421135,41.35,peak_season
127,0.2,1,105.08,Office Supplies,US,Home Office,Standard Class,South,11,4,-5.742767969450824,-7.29,peak_season
373,0.17,7,18.5,Office Supplies,EU,Consumer,Standard Class,Central,12,4,6.369669557211099,23.76,peak_season
840,0.0,4,80.97,Furniture,APAC,Consumer,Second Class,Central,11,4,8.339037930168072,70.05,peak_season
225,0.1,2,118.75,Furniture,EMEA,Consumer,Standard Class,Africa,10,4,-0.05201639436723404,-0.12,peak_season
339,0.0,3,101.72,Technology,EMEA,Home Office,Standard Class,South,12,4,9.503022225047577,32.22,peak_season
428,0.47,5,120.34,Furniture,EU,Corporate,Standard Class,EMEA,11,4,-13.758057419406775,-58.88,peak_season
178,0.3,4,68.9,Office Supplies,APAC,Consumer,Standard Class,EMEA,12,4,-2.6141476487851003,-4.65,peak_season
294,0.15,5,30.7,Furniture,LATAM,Corporate,First Class,North Asia,12,4,2.323030857863245,6.83,peak_season
248,0.0,1,0.0,Office Supplies,US,Consumer,Standard Class,North Asia,10,4,19.167073088888287,47.53,peak_season
266,0.7,4,12.28,Furniture,EMEA,Consumer,Standard Class,North,10,4,-28.08802595093078,-74.71,peak_season
132,0.7,1,0.0,Furniture,APAC,Home Office,First Class,South,12,4,-25.15109987183425,-33.2,peak_season
251,0.0,3,150.76,Technology,APAC,Consumer,Standard Class,Central,11,4,13.82179358349901,34.69,peak_season
367,0.6,1,16.3,Furniture,EMEA,Consumer,Standard Class,Central Asia,10,4,-24.103651871861892,-88.46,peak_season
787,0.0,2,33.44,Office Supplies,LATAM,Corporate,Standard Class,Central,10,4,10.149859875155958,79.88,peak_season
531,0.2,6,57.97,Office Supplies,EU,Corporate,First Class,South,10,4,2.3118530044335985,12.28,peak_season
1380,0.0,6,28.87,Office Supplies,Africa,Consumer,Standard Class,South,12,4,14.254152438699968,196.71,peak_season
133,0.0,5,123.5,Office Supplies,APAC,Corporate,Standard Class,South,10,4,16.879840911789213,22.45,peak_season
495,0.0,1,0.0,Office Supplies,US,Corporate,Standard Class,Central,11,4,15.136691643425696,74.93,peak_season
285,0.1,3,37.53,Technology,APAC,Consumer,Standard Class,Southeast Asia,12,4,13.870221414839747,39.53,peak_season
1421,0.0,6,0.0,Furniture,LATAM,Consumer,Standard Class,Central,11,4,14.110320399416683,200.51,peak_season
129,0.1,4,0.0,Office Supplies,US,Corporate,Standard Class,Oceania,10,4,15.464786032149426,19.95,peak_season
125,0.0,9,0.0,Technology,EU,Consumer,Standard Class,Central,12,4,17.054110034141626,21.32,peak_season
152,0.0,4,24.25,Furniture,Canada,Home Office,First Class,Central,10,4,9.176931898000863,13.95,peak_season
45,0.0,4,1.78,Furniture,EU,Home Office,Second Class,North Asia,12,4,12.738250845949226,5.73,peak_season
161,0.4,3,0.0,Furniture,LATAM,Home Office,Standard Class,Central,12,4,-14.40684008141863,-23.2,peak_season
134,0.0,4,0.0,Office Supplies,LATAM,Consumer,First Class,East,11,4,19.44588230530961,26.06,peak_season
278,0.2,3,21.61,Furniture,LATAM,Home Office,Standard Class,Africa,12,4,-0.8496541168356977,-2.36,peak_season
324,0.5,5,0.0,Technology,LATAM,Consumer,Standard Class,Central,11,4,-13.696729103621971,-44.38,peak_season
1105,0.2,6,69.92,Office Supplies,APAC,Consumer,Second Class,Central Asia,11,4,1.5860528365466462,17.53,peak_season
527,0.0,2,31.1,Office Supplies,LATAM,Consumer,First Class,South,12,4,17.155252270414923,90.41,peak_season
155,0.0,1,0.0,Technology,EU,Consumer,Second Class,East,12,4,17.526759050305543,27.17,peak_season
120,0.7,1,8.66,Office Supplies,US,Corporate,Standard Class,Central,11,4,-28.925000460391146,-34.71,peak_season
365,0.0,5,0.0,Technology,US,Consumer,First Class,East,12,4,22.996055752870593,83.94,peak_season
85,0.7,1,44.66,Technology,US,Consumer,Standard Class,Central,12,4,-26.56850952198525,-22.58,peak_season
1066,0.0,1,103.18,Office Supplies,APAC,Corporate,First Class,North,12,4,15.10669822209898,161.04,peak_season
633,0.15,4,0.0,Office Supplies,LATAM,Consumer,Same Day,Southeast Asia,12,4,7.956918454830691,50.37,peak_season
169,0.4,9,32.97,Technology,US,Corporate,Standard Class,Central Asia,11,4,-10.89400533125122,-18.41,peak_season
62,0.202,3,17.2,Office Supplies,EU,Consumer,Second Class,North Asia,11,4,4.3207815042177735,2.68,peak_season
728,0.0,5,64.84,Office Supplies,APAC,Home Office,Standard Class,East,12,4,11.834676973558652,86.16,peak_season
224,0.4,4,38.59,Office Supplies,US,Home Office,Standard Class,North Asia,10,4,-6.531651657497992,-14.63,peak_season
663,0.0,3,0.0,Office Supplies,US,Consumer,Standard Class,Central,12,4,12.11204696424307,80.3,peak_season
68,0.0,6,8.1,Furniture,EU,Consumer,Standard Class,South,11,4,14.078307095546581,9.57,peak_season
152,0.2,3,0.0,Office Supplies,APAC,Consumer,First Class,South,11,4,6.317499198884138,9.6,peak_season
247,0.7,4,88.03,Technology,US,Corporate,Second Class,EMEA,11,4,-21.415690423101587,-52.9,peak_season
255,0.8,4,27.6,Office Supplies,EU,Consumer,Standard Class,EMEA,12,4,-32.24605005528569,-82.23,peak_season
171,0.4,2,135.31,Office Supplies,US,Consumer,First Class,Africa,10,4,-9.6939028287891,-16.58,peak_season
405,0.0,6,22.9,Furniture,US,Consumer,Same Day,Central,12,4,10.270741270995469,41.6,peak_season
104,0.0,3,0.0,Technology,US,Consumer,Standard Class,Oceania,10,4,22.41310407245131,23.31,peak_season
219,0.1,2,0.0,Office Supplies,EU,Consumer,Same Day,Central,10,4,6.90151433949707,15.11,peak_season
271,0.0,5,0.0,Office Supplies,APAC,Home Office,Standard Class,South,11,4,11.888801779290011,32.22,peak_season
372,0.0,1,0.0,Office Supplies,US,Consumer,First Class,North,12,4,16.99610680509849,63.23,peak_season
435,0.0,4,41.68,Office Supplies,US,Consumer,Standard Class,Southeast Asia,11,4,12.611589590440513,54.86,peak_season
100,0.0,3,55.52,Technology,US,Corporate,Standard Class,West,11,4,15.149809507601619,15.15,peak_season
72,0.0,6,0.0,Office Supplies,APAC,Home Office,Standard Class,Oceania,10,4,10.669187213490705,7.68,peak_season
685,0.0,5,77.66,Office Supplies,APAC,Consumer,Second Class,Central,11,4,13.551270481618447,92.83,peak_season
321,0.0,3,0.0,Office Supplies,EMEA,Consumer,Standard Class,Africa,12,4,14.75185492831052,47.35,peak_season
135,0.0,5,34.79,Furniture,US,Consumer,Standard Class,Central,12,4,12.729275182982096,17.18,peak_season
852,0.25,7,118.75,Furniture,Africa,Home Office,Standard Class,EMEA,11,4,-0.1460812671015499,-1.24,peak_season
270,0.0,5,77.76,Office Supplies,US,Consumer,First Class,EMEA,12,4,16.58069377099738,44.77,peak_season
633,0.0,4,10.99,Technology,EU,Home Office,Standard Class,Central,12,4,17.42738334134046,110.32,peak_season
260,0.1,1,0.0,Office Supplies,US,Corporate,Standard Class,South,10,4,8.40541297086084,21.85,peak_season
1281,0.0,1,0.0,Office Supplies,EMEA,Corporate,Standard Class,Central Asia,12,4,16.53047240674555,211.76,peak_season
1003,0.002,3,0.0,Technology,EU,Consumer,Standard Class,Central Asia,12,4,21.69771048878571,217.63,peak_season
201,0.4,2,14.28,Furniture,US,Consumer,First Class,EMEA,10,4,-11.621057401550399,-23.36,peak_season
536,0.0,3,0.0,Furniture,APAC,Consumer,First Class,Central,10,4,10.592607437368773,56.78,peak_season
413,0.0,4,18.86,Office Supplies,EU,Consumer,Standard Class,Central,12,4,12.021401996743364,49.65,peak_season
736,0.5,5,30.78,Office Supplies,US,Corporate,Standard Class,EMEA,12,4,-19.335615793236677,-142.31,peak_season
113,0.15,3,13.49,Technology,LATAM,Home Office,Second Class,Central Asia,10,4,10.998809016130568,12.43,peak_season
426,0.0,5,0.0,Office Supplies,APAC,Corporate,Standard Class,Central,11,4,16.73393557091867,71.29,peak_season
574,0.2,4,36.04,Office Supplies,LATAM,Corporate,First Class,Southeast Asia,11,4,4.732090575319985,27.16,peak_season
60,0.0,1,51.7,Office Supplies,LATAM,Consumer,Second Class,Central,12,4,14.614021660943832,8.77,peak_season
95,0.07,1,0.0,Technology,LATAM,Consumer,Second Class,Caribbean,12,4,18.020804237675254,17.12,peak_season
48,0.0,3,107.22,Office Supplies,EU,Consumer,Standard Class,EMEA,12,4,13.547644516245548,6.5,peak_season
198,0.15,1,20.73,Office Supplies,Africa,Corporate,Standard Class,Southeast Asia,11,4,8.865807711621617,17.55,peak_season
437,0.2,5,27.46,Furniture,EU,Home Office,Same Day,South,12,4,-0.11622868496862906,-0.51,peak_season
819,0.2,7,66.95,Office Supplies,APAC,Corporate,Standard Class,Oceania,12,4,1.1749477059619873,9.62,peak_season
261,0.0,6,39.74,Office Supplies,APAC,Consumer,Second Class,Central,11,4,16.777590921953283,43.79,peak_season
